dist|blck|clst|klpid|name|disecode
 bidar             | aurad              | koudgoan                  |4662| GOVT HPS KOUDGAON                                          |29050108801
 bidar             | aurad              | koudgoan                  |4664| GOVT HPS KOUTHA (K)                                        |29050109001
 bidar             | aurad              | koudgoan                  |4665| GOVT HPS LADHA                                             |29050109801
 bidar             | aurad              | koudgoan                  |4657| GOVT LPS BABALLI                                           |29050101701
 bidar             | aurad              | koudgoan                  |4656| GOVT LPS BACHAPALLI                                        |29050101601
 bidar             | aurad              | koudgoan                  |4658| GOVT LPS BALLUR (J)                                        |29050102401
 bidar             | aurad              | koudgoan                  |4673| GOVT LPS BHIKKU NAIK THANDA                                |29050103802
 bidar             | aurad              | koudgoan                  |4666| GOVT LPS MANGEMPUR                                         |29050111101
 bidar             | aurad              | koudgoan                  |4667| GOVT LPS MANGEMPUR (N)                                     |29050111102
 bidar             | aurad              | koudgoan                  |4668| GOVT LPS MUSTAPUR                                          |29050111302
